racer_no,date,races_prior,win_rate_prior,place_rate_prior,avg_st_prior,std_st_prior,recent5_races_prior,recent5_place_rate_prior,course1_races_prior,course1_place_rate_prior,course1_avg_st_prior,course2_races_prior,course2_place_rate_prior,course2_avg_st_prior,course3_races_prior,course3_place_rate_prior,course3_avg_st_prior,course4_races_prior,course4_place_rate_prior,course4_avg_st_prior,course5_races_prior,course5_place_rate_prior,course5_avg_st_prior,course6_races_prior,course6_place_rate_prior,course6_avg_st_prior
3725,20230811,96,0.1145833333333333,0.4375,0.1804166666666666,0.0674678421340287,5.0,0.4,16.0,0.6875,0.16,18.0,0.5555555555555556,0.1516666666666666,16.0,0.5,0.178125,24.0,0.25,0.1770833333333333,14.0,0.2857142857142857,0.2142857142857142,8.0,0.375,0.24125
3726,20260731,578,0.1228373702422145,0.444636678200692,0.1598615916955017,0.0665718765934673,5.0,0.0,92.0,0.7608695652173914,0.1675,97.0,0.5360824742268041,0.1743298969072165,101.0,0.5445544554455446,0.1447524752475247,105.0,0.2952380952380952,0.1520952380952381,116.0,0.3189655172413793,0.1562068965517241,67.0,0.1791044776119403,0.1697014925373134
3730,20260805,765,0.1058823529411764,0.3738562091503268,0.1688888888888889,0.0678325076363056,5.0,0.2,109.0,0.7339449541284404,0.1522935779816513,139.0,0.4388489208633093,0.1696402877697841,146.0,0.4794520547945205,0.1634931506849315,129.0,0.2713178294573643,0.1665891472868217,141.0,0.2198581560283688,0.1751063829787234,101.0,0.0891089108910891,0.1878217821782178
3731,20260802,697,0.1391678622668579,0.4777618364418938,0.1819396551724138,0.0632941666420814,5.0,0.4,113.0,0.7610619469026548,0.1829203539823009,174.0,0.5632183908045977,0.1905172413793103,149.0,0.4966442953020134,0.175234899328859,144.0,0.3055555555555556,0.1788111888111888,91.0,0.2747252747252747,0.178021978021978,26.0,0.2307692307692307,0.1896153846153846
3734,20230611,36,0.1111111111111111,0.5,0.1725,0.0617060684932113,5.0,0.2,5.0,0.8,0.152,6.0,0.6666666666666666,0.1683333333333333,8.0,0.5,0.1625,3.0,0.3333333333333333,0.1833333333333333,10.0,0.4,0.188,4.0,0.25,0.1775
3736,20250814,572,0.1083916083916083,0.5,0.1641403508771929,0.0648402730051753,5.0,0.8,88.0,0.7613636363636364,0.1669318181818181,103.0,0.5436893203883495,0.1735922330097087,108.0,0.5185185185185185,0.1555555555555555,84.0,0.5238095238095238,0.1474698795180723,115.0,0.4,0.1720869565217391,74.0,0.2297297297297297,0.1665753424657534
3737,20260806,787,0.2731893265565438,0.7191867852604829,0.1670865139949109,0.0633021362535261,5.0,0.8,187.0,0.9090909090909092,0.1497849462365591,130.0,0.7692307692307693,0.1685384615384615,125.0,0.728,0.15456,131.0,0.648854961832061,0.1632824427480916,121.0,0.6198347107438017,0.1834710743801652,93.0,0.4838709677419355,0.2005376344086021
3740,20260805,793,0.2295081967213114,0.6229508196721312,0.1611616161616161,0.0688627983117692,5.0,0.4,168.0,0.8690476190476191,0.1536904761904761,122.0,0.5819672131147541,0.1694262295081967,134.0,0.7014925373134329,0.1636567164179104,112.0,0.5267857142857143,0.1583928571428571,130.0,0.5615384615384615,0.1606923076923077,127.0,0.4015748031496063,0.1634126984126984
3741,20260731,660,0.059090909090909,0.306060606060606,0.1825531914893617,0.0655385758269534,5.0,0.2,86.0,0.7558139534883721,0.1567441860465116,126.0,0.2777777777777778,0.1771428571428571,123.0,0.3414634146341463,0.1849586776859504,134.0,0.1940298507462686,0.1803731343283582,128.0,0.25,0.1865625,63.0,0.0317460317460317,0.2204761904761905
3742,20260805,640,0.0828125,0.4234375,0.1830829420970266,0.0673396385751025,5.0,0.8,94.0,0.7553191489361702,0.1637234042553191,118.0,0.5254237288135594,0.1875423728813559,114.0,0.5175438596491229,0.1789473684210526,121.0,0.2727272727272727,0.1924793388429752,123.0,0.2682926829268293,0.1805691056910569,70.0,0.1857142857142857,0.1966666666666666
3743,20260810,853,0.283704572098476,0.6729191090269636,0.1448356807511737,0.058627464314555,5.0,0.6,214.0,0.8691588785046729,0.1332710280373831,187.0,0.5989304812834224,0.1442245989304812,196.0,0.673469387755102,0.1453333333333333,181.0,0.6187845303867403,0.1533149171270718,58.0,0.5,0.1536206896551724,17.0,0.1764705882352941,0.1711764705882353
3744,20260805,939,0.3067092651757188,0.6240681576144835,0.1302032085561497,0.0539405633520071,5.0,0.4,210.0,0.9,0.1358851674641148,162.0,0.6481481481481481,0.1345341614906832,161.0,0.6708074534161491,0.1285,211.0,0.5308056872037915,0.1246666666666666,138.0,0.4202898550724637,0.1239130434782608,57.0,0.2456140350877192,0.1375438596491228
3745,20260809,703,0.1507823613086771,0.5761024182076814,0.1682285714285714,0.0626897511397132,5.0,0.6,130.0,0.8538461538461538,0.1582170542635659,116.0,0.6206896551724138,0.159051724137931,131.0,0.5343511450381679,0.1722137404580152,109.0,0.5688073394495413,0.1631192660550458,110.0,0.4818181818181818,0.1658715596330275,107.0,0.3457943925233644,0.1932075471698113
3746,20260810,993,0.1782477341389728,0.5760322255790534,0.1729868819374369,0.0559493683235785,5.0,0.4,193.0,0.8549222797927462,0.1570984455958549,160.0,0.69375,0.1743125,172.0,0.5755813953488372,0.1629651162790697,166.0,0.4939759036144578,0.1844242424242424,168.0,0.4285714285714285,0.1841666666666666,134.0,0.3208955223880597,0.1790977443609022
3747,20260810,774,0.1834625322997416,0.5581395348837209,0.1585899094437257,0.06486091200363,5.0,0.6,134.0,0.9104477611940298,0.1563432835820895,135.0,0.6148148148148148,0.1647761194029851,124.0,0.5403225806451613,0.1640322580645161,120.0,0.4833333333333333,0.1645833333333333,129.0,0.4573643410852713,0.1565116279069767,132.0,0.3257575757575757,0.146060606060606
3748,20260723,657,0.0593607305936073,0.3409436834094368,0.1627397260273972,0.06466949686824,5.0,0.0,86.0,0.5697674418604651,0.1583720930232558,125.0,0.432,0.16832,128.0,0.34375,0.168359375,98.0,0.3265306122448979,0.1540816326530612,127.0,0.2755905511811024,0.1544881889763779,93.0,0.1075268817204301,0.1719354838709677
3752,20260810,694,0.085014409221902,0.393371757925072,0.1681988472622478,0.0693095690907631,5.0,0.2,93.0,0.6344086021505376,0.184516129032258,132.0,0.4696969696969697,0.1876515151515151,121.0,0.4628099173553719,0.1595867768595041,131.0,0.3206106870229007,0.1645801526717557,119.0,0.3109243697478991,0.1542016806722689,98.0,0.173469387755102,0.1589795918367346
3753,20240103,87,0.057471264367816,0.3103448275862069,0.164367816091954,0.0682911473272819,5.0,0.0,13.0,0.6153846153846154,0.1392307692307692,13.0,0.3846153846153846,0.1492307692307692,19.0,0.1578947368421052,0.1489473684210526,16.0,0.5625,0.168125,14.0,0.1428571428571428,0.1964285714285714,12.0,0.0,0.1899999999999999
3757,20260810,624,0.1233974358974359,0.5080128205128205,0.1630176565008025,0.0707189269038875,5.0,0.8,93.0,0.8494623655913979,0.1431182795698924,114.0,0.6578947368421053,0.1556140350877193,110.0,0.509090909090909,0.1678181818181818,115.0,0.4347826086956521,0.1539473684210526,102.0,0.3823529411764705,0.1669607843137255,90.0,0.2,0.1941111111111111
3761,20260729,714,0.1386554621848739,0.4775910364145658,0.1633473389355742,0.0676610006453118,5.0,0.6,102.0,0.8627450980392157,0.1477450980392156,129.0,0.5426356589147286,0.1627131782945736,127.0,0.4724409448818897,0.1673228346456693,140.0,0.4142857142857143,0.1644285714285714,126.0,0.3888888888888889,0.161031746031746,90.0,0.1777777777777777,0.1778888888888889
3769,20260810,609,0.1330049261083744,0.5123152709359606,0.1708250825082508,0.0718862717807632,5.0,0.6,112.0,0.8392857142857143,0.1452678571428571,109.0,0.6422018348623854,0.1631481481481481,100.0,0.61,0.1732,100.0,0.37,0.1664646464646464,110.0,0.2636363636363636,0.1771559633027523,78.0,0.2692307692307692,0.2117948717948718
3771,20260809,695,0.1553956834532374,0.5294964028776978,0.14171469740634,0.05913716179378,5.0,0.2,129.0,0.8294573643410853,0.1386046511627907,117.0,0.5641025641025641,0.1435042735042735,116.0,0.5775862068965517,0.1309482758620689,121.0,0.4793388429752066,0.1331404958677685,117.0,0.3675213675213675,0.1398290598290598,95.0,0.2842105263157894,0.1704255319148936
3772,20260809,754,0.136604774535809,0.5278514588859416,0.1549867021276595,0.0691494668044288,5.0,0.6,139.0,0.841726618705036,0.1415827338129496,119.0,0.6218487394957983,0.158135593220339,128.0,0.5390625,0.152109375,147.0,0.4897959183673469,0.1500680272108843,117.0,0.4017094017094017,0.1549572649572649,104.0,0.1826923076923076,0.1800970873786407
3773,20260810,643,0.1368584758942457,0.4199066874027994,0.1674568288854003,0.0848480039367317,5.0,0.0,98.0,0.7755102040816326,0.1491752577319587,115.0,0.4260869565217391,0.17,108.0,0.4166666666666667,0.1765420560747663,114.0,0.4912280701754385,0.1500884955752212,110.0,0.2272727272727272,0.1688888888888889,98.0,0.1938775510204081,0.191340206185567
3775,20260803,785,0.0980891719745223,0.3834394904458599,0.1725350318471337,0.0616343779352913,5.0,0.6,115.0,0.7739130434782608,0.1648695652173913,136.0,0.3382352941176471,0.1780147058823529,137.0,0.4452554744525547,0.166934306569343,116.0,0.3103448275862069,0.1739655172413793,137.0,0.3211678832116788,0.1733576642335766,144.0,0.1736111111111111,0.176875
3776,20260808,714,0.0434173669467787,0.2731092436974789,0.1829873772791024,0.0672014919021795,5.0,0.4,94.0,0.5,0.1753191489361702,133.0,0.4135338345864661,0.1876691729323308,113.0,0.2831858407079646,0.1792035398230088,125.0,0.192,0.17736,125.0,0.248,0.1825,124.0,0.0483870967741935,0.1933870967741935
3777,20260810,844,0.2298578199052132,0.5864928909952607,0.1721071428571428,0.0715339609418296,5.0,1.0,166.0,0.8614457831325302,0.1583734939759036,136.0,0.6617647058823529,0.1617910447761194,140.0,0.6285714285714286,0.1656428571428571,139.0,0.5539568345323741,0.1742446043165467,131.0,0.5267175572519084,0.1736641221374046,132.0,0.2121212121212121,0.2033846153846153
3778,20260805,450,0.0644444444444444,0.3,0.212572706935123,0.0877297735667739,5.0,0.4,67.0,0.5074626865671642,0.1997014925373134,84.0,0.3809523809523809,0.2157142857142857,89.0,0.3258426966292135,0.20375,75.0,0.3066666666666666,0.1967123287671232,79.0,0.1392405063291139,0.2111392405063291,56.0,0.1071428571428571,0.2598214285714286
3779,20260802,811,0.2922318125770654,0.5832305795314426,0.1108261405672009,0.0531306753500891,5.0,0.6,192.0,0.8645833333333334,0.1078124999999999,123.0,0.6097560975609756,0.1172357723577235,153.0,0.5751633986928104,0.1066013071895424,148.0,0.581081081081081,0.1124324324324324,110.0,0.3272727272727272,0.1126363636363636,85.0,0.2588235294117647,0.1108235294117647
3780,20241216,453,0.2538631346578366,0.6600441501103753,0.1494222222222222,0.0558659064740995,5.0,0.6,104.0,0.8557692307692307,0.1319417475728155,77.0,0.7142857142857143,0.1524675324675324,72.0,0.6944444444444444,0.156056338028169,69.0,0.5942028985507246,0.1517391304347826,74.0,0.5540540540540541,0.1515068493150685,57.0,0.4035087719298245,0.1631578947368421
3781,20231129,130,0.123076923076923,0.4461538461538462,0.1303846153846153,0.0677257347537034,5.0,0.0,15.0,0.8666666666666667,0.158,23.0,0.391304347826087,0.1195652173913043,22.0,0.5454545454545454,0.0927272727272727,24.0,0.375,0.12375,23.0,0.4782608695652174,0.1404347826086956,23.0,0.1739130434782608,0.1560869565217391
3783,20260810,808,0.2314356435643564,0.6175742574257426,0.1455693069306931,0.0560359029932785,5.0,1.0,179.0,0.8715083798882681,0.1398882681564245,127.0,0.7165354330708661,0.142755905511811,141.0,0.6170212765957447,0.15,135.0,0.5851851851851851,0.1494814814814815,135.0,0.4592592592592592,0.1463703703703703,91.0,0.2637362637362637,0.1468131868131868
3784,20260810,657,0.1141552511415525,0.4809741248097412,0.1581651376146789,0.0692356496037366,5.0,0.6,101.0,0.8118811881188119,0.1408910891089109,111.0,0.5405405405405406,0.1586486486486486,114.0,0.5526315789473685,0.1610619469026548,128.0,0.5078125,0.14671875,100.0,0.31,0.1628282828282828,103.0,0.145631067961165,0.1813725490196078
3787,20260810,424,0.0566037735849056,0.3136792452830189,0.1926666666666666,0.0707983947446034,5.0,0.2,58.0,0.6896551724137931,0.1875438596491228,70.0,0.3857142857142857,0.1763768115942029,80.0,0.35,0.1937974683544303,75.0,0.2533333333333333,0.1969333333333333,82.0,0.1707317073170731,0.1937037037037037,59.0,0.0847457627118644,0.2083050847457627
3788,20260803,603,0.2321724709784411,0.5621890547263682,0.1265159128978224,0.0638642968077327,5.0,0.4,111.0,0.8738738738738738,0.1234545454545454,103.0,0.5922330097087378,0.1264077669902912,95.0,0.5684210526315789,0.1364893617021276,108.0,0.5370370370370371,0.1311214953271028,113.0,0.4778761061946903,0.1125892857142857,73.0,0.2054794520547945,0.1332394366197183
3790,20260809,663,0.1055806938159879,0.416289592760181,0.1728549848942598,0.0789097162653135,5.0,0.2,98.0,0.6938775510204082,0.1476530612244898,121.0,0.4628099173553719,0.1655,120.0,0.4916666666666666,0.1520833333333333,103.0,0.3883495145631068,0.1741747572815534,120.0,0.25,0.1990833333333333,101.0,0.2277227722772277,0.1982178217821782
3792,20260727,641,0.1965678627145085,0.641185647425897,0.1734379905808477,0.066459827228249,5.0,0.6,123.0,0.902439024390244,0.1605691056910569,111.0,0.6666666666666666,0.1804545454545454,109.0,0.7339449541284404,0.1722935779816513,110.0,0.6727272727272727,0.1645454545454545,104.0,0.3461538461538461,0.1796116504854369,84.0,0.4285714285714285,0.1890243902439024
3793,20260726,579,0.0708117443868739,0.4006908462867012,0.1696707105719237,0.0826388588773393,5.0,0.4,81.0,0.7037037037037037,0.15925,99.0,0.494949494949495,0.1791919191919192,91.0,0.4945054945054945,0.148021978021978,83.0,0.4337349397590361,0.1613253012048192,112.0,0.2321428571428571,0.1797321428571428,113.0,0.168141592920354,0.1824107142857143
3796,20260728,808,0.1398514851485148,0.5061881188118812,0.1699133663366336,0.0721564404647912,5.0,0.2,131.0,0.8320610687022901,0.1648854961832061,127.0,0.6141732283464567,0.1753543307086614,139.0,0.5539568345323741,0.167410071942446,127.0,0.4566929133858268,0.1533070866141732,129.0,0.4496124031007752,0.1702325581395349,155.0,0.1870967741935484,0.1852903225806451
3797,20260809,742,0.0512129380053908,0.3153638814016172,0.1950607287449393,0.0648669589074705,5.0,0.2,104.0,0.5480769230769231,0.1822115384615384,127.0,0.3228346456692913,0.2,144.0,0.3888888888888889,0.1942361111111111,124.0,0.314516129032258,0.2035483870967741,132.0,0.2272727272727272,0.1961363636363636,111.0,0.0990990990990991,0.1917272727272727
3800,20260810,589,0.1561969439728353,0.5449915110356537,0.1627380952380952,0.0797774505106381,5.0,0.6,110.0,0.7818181818181819,0.1472477064220183,90.0,0.6444444444444445,0.1632222222222222,98.0,0.6020408163265306,0.1545918367346938,100.0,0.46,0.1461,94.0,0.4680851063829787,0.1682978723404255,97.0,0.2886597938144329,0.1996907216494845
3801,20260724,502,0.1673306772908366,0.4442231075697211,0.17146,0.0744638731197888,5.0,0.6,81.0,0.7160493827160493,0.181375,91.0,0.5274725274725275,0.1874725274725275,90.0,0.4333333333333333,0.1591111111111111,74.0,0.527027027027027,0.1508108108108108,91.0,0.2637362637362637,0.1621978021978022,75.0,0.2,0.1881081081081081
3802,20250627,352,0.1079545454545454,0.3806818181818182,0.1675568181818181,0.0639135349790042,5.0,0.6,55.0,0.7636363636363637,0.1558181818181818,63.0,0.3968253968253968,0.1752380952380952,55.0,0.3272727272727272,0.1585454545454545,64.0,0.328125,0.15359375,65.0,0.2461538461538461,0.1683076923076923,50.0,0.24,0.1976
3804,20260808,669,0.077727952167414,0.3886397608370702,0.1671150971599402,0.0700024784690278,5.0,0.4,88.0,0.7045454545454546,0.1510227272727272,120.0,0.5333333333333333,0.1795833333333333,117.0,0.3931623931623931,0.158034188034188,121.0,0.3884297520661157,0.1399173553719008,116.0,0.1724137931034483,0.1598275862068965,107.0,0.1962616822429906,0.2149532710280373
3805,20260803,709,0.1636107193229901,0.5655853314527504,0.1337906647807637,0.0554375806132805,5.0,0.4,135.0,0.8592592592592593,0.1463432835820895,114.0,0.6491228070175439,0.1348245614035088,129.0,0.5503875968992248,0.1303875968992248,115.0,0.5739130434782609,0.1273043478260869,123.0,0.4390243902439024,0.1246721311475409,93.0,0.2150537634408602,0.1391397849462365
3807,20260805,756,0.1044973544973544,0.4007936507936508,0.1683730158730158,0.065639898757493,5.0,0.8,112.0,0.6964285714285714,0.15375,146.0,0.4315068493150685,0.1695205479452055,135.0,0.4814814814814814,0.1518518518518518,123.0,0.3577235772357723,0.17130081300813,125.0,0.28,0.1712,115.0,0.1565217391304348,0.1943478260869565
3808,20260809,657,0.0776255707762557,0.2998477929984779,0.1611603053435114,0.065114323044593,5.0,0.6,98.0,0.6632653061224489,0.1530612244897959,113.0,0.3982300884955752,0.1644247787610619,121.0,0.2892561983471074,0.1574789915966386,98.0,0.2448979591836734,0.1536734693877551,129.0,0.1472868217054263,0.1607751937984496,98.0,0.0918367346938775,0.1779591836734694
3809,20260810,695,0.0848920863309352,0.4661870503597122,0.1703183791606367,0.0774328517898053,5.0,0.2,103.0,0.6796116504854369,0.1695049504950495,129.0,0.5193798449612403,0.1736434108527132,155.0,0.432258064516129,0.1598039215686274,149.0,0.4966442953020134,0.1697986577181208,98.0,0.3061224489795918,0.1656122448979592,61.0,0.2622950819672131,0.1998360655737704
3811,20260808,936,0.2382478632478632,0.6356837606837606,0.1520833333333333,0.0602349167203515,5.0,0.8,197.0,0.9187817258883249,0.1558375634517766,149.0,0.7114093959731543,0.1443624161073825,164.0,0.6829268292682927,0.1475609756097561,138.0,0.6014492753623188,0.153623188405797,160.0,0.44375,0.1564375,128.0,0.328125,0.1539843749999999
3812,20260808,687,0.0844250363901018,0.4119359534206696,0.1693877551020408,0.0679772605730676,5.0,0.6,100.0,0.71,0.1538,116.0,0.4741379310344827,0.174695652173913,125.0,0.368,0.1475999999999999,129.0,0.4186046511627907,0.1858139534883721,112.0,0.3035714285714285,0.1652678571428571,105.0,0.219047619047619,0.1885714285714285
3813,20260727,820,0.2390243902439024,0.6792682926829269,0.1643101343101343,0.0671928431879768,5.0,0.8,179.0,0.9217877094972068,0.1363687150837988,149.0,0.6845637583892618,0.1663513513513513,147.0,0.7006802721088435,0.1646938775510204,121.0,0.6859504132231405,0.1691735537190082,122.0,0.5573770491803278,0.1655737704918032,102.0,0.3529411764705882,0.2025490196078431
3814,20260810,730,0.1,0.4424657534246575,0.1831868131868132,0.0659941575982068,5.0,0.4,109.0,0.7155963302752294,0.1692660550458715,130.0,0.6,0.1728461538461538,133.0,0.5112781954887218,0.1730827067669172,126.0,0.3412698412698413,0.18072,139.0,0.2949640287769784,0.2018115942028985,93.0,0.1612903225806451,0.2040860215053763
3815,20230822,50,0.1,0.28,0.1616326530612244,0.0816499981572793,5.0,0.4,7.0,0.7142857142857143,0.1171428571428571,8.0,0.25,0.13875,10.0,0.1,0.2055555555555555,10.0,0.3,0.1649999999999999,8.0,0.125,0.16625,7.0,0.2857142857142857,0.1657142857142857
3820,20260513,505,0.0376237623762376,0.3188118811881188,0.1595238095238095,0.0685404195759425,5.0,0.4,73.0,0.589041095890411,0.1598630136986301,84.0,0.3214285714285714,0.1685714285714285,89.0,0.3932584269662921,0.1558426966292135,86.0,0.313953488372093,0.1524705882352941,90.0,0.1888888888888888,0.1513333333333333,83.0,0.144578313253012,0.1701204819277108
3822,20260810,888,0.2623873873873873,0.6666666666666666,0.1646998867497169,0.0703026580288504,5.0,1.0,198.0,0.8585858585858586,0.1587373737373737,152.0,0.6842105263157895,0.1709933774834437,132.0,0.6212121212121212,0.1726717557251908,156.0,0.6346153846153846,0.1636129032258064,146.0,0.6095890410958904,0.1654166666666666,104.0,0.4615384615384615,0.1575
3825,20260810,624,0.1073717948717948,0.328525641025641,0.129967689822294,0.0618299214153119,5.0,0.4,81.0,0.6666666666666666,0.1325,105.0,0.2952380952380952,0.1405825242718446,106.0,0.3584905660377358,0.1279245283018868,116.0,0.396551724137931,0.1199122807017543,106.0,0.2358490566037736,0.1302830188679245,110.0,0.1,0.1302727272727272
3826,20260721,753,0.1726427622841965,0.6308100929614874,0.1499335106382978,0.0607389850307776,5.0,0.8,149.0,0.8993288590604027,0.1553020134228188,115.0,0.6347826086956522,0.1376521739130435,131.0,0.648854961832061,0.1426923076923077,115.0,0.591304347826087,0.1500869565217391,146.0,0.5136986301369864,0.1494520547945205,97.0,0.4123711340206185,0.1664948453608247
3827,20260803,579,0.0518134715025906,0.3419689119170984,0.1697754749568221,0.0647923588181242,5.0,0.2,87.0,0.6206896551724138,0.1727586206896551,106.0,0.4339622641509434,0.1640566037735849,103.0,0.4174757281553398,0.1694174757281553,102.0,0.196078431372549,0.1640196078431372,115.0,0.2521739130434782,0.1701739130434782,66.0,0.0909090909090909,0.1837878787878788
3828,20260810,707,0.1456859971711457,0.5148514851485149,0.1737695590327169,0.0653245608352015,5.0,0.2,130.0,0.8769230769230769,0.1458461538461538,115.0,0.591304347826087,0.171858407079646,112.0,0.5535714285714286,0.1732142857142857,110.0,0.4090909090909091,0.1796363636363636,143.0,0.3706293706293706,0.1847183098591549,97.0,0.2268041237113402,0.1915625
3831,20260810,558,0.1093189964157706,0.3799283154121863,0.156391382405745,0.0715592769892457,5.0,0.0,90.0,0.6777777777777778,0.1645555555555555,85.0,0.5176470588235295,0.1543529411764706,104.0,0.4326923076923077,0.1333653846153846,105.0,0.3047619047619048,0.1394285714285714,90.0,0.2444444444444444,0.1474157303370786,84.0,0.0952380952380952,0.2089285714285714
3832,20260801,619,0.0791599353796446,0.4038772213247172,0.1683037156704362,0.0689444872972572,5.0,0.0,88.0,0.6818181818181818,0.1544318181818181,120.0,0.5,0.1653333333333333,111.0,0.4324324324324324,0.1631531531531531,97.0,0.4020618556701031,0.1694845360824742,106.0,0.2924528301886792,0.1654716981132075,97.0,0.1237113402061855,0.1923711340206185
3833,20260804,835,0.2910179640718562,0.6778443113772455,0.1319184652278177,0.0544178968792618,5.0,0.4,196.0,0.9336734693877552,0.1285204081632653,143.0,0.7552447552447552,0.1309790209790209,132.0,0.6742424242424242,0.1365151515151515,143.0,0.6153846153846154,0.1264788732394366,127.0,0.4881889763779528,0.1305511811023622,94.0,0.3829787234042553,0.1440425531914893
3834,20260809,591,0.1065989847715736,0.3807106598984771,0.1864467005076142,0.0771766829487676,5.0,0.6,90.0,0.7666666666666667,0.1811111111111111,107.0,0.3925233644859813,0.1825233644859813,100.0,0.38,0.1956,90.0,0.3555555555555555,0.1766666666666666,108.0,0.287037037037037,0.1851851851851851,96.0,0.1354166666666666,0.196875
3837,20260801,840,0.2464285714285714,0.6321428571428571,0.1547914183551847,0.0609141573267443,5.0,0.6,162.0,0.9197530864197532,0.1369135802469135,146.0,0.7876712328767124,0.1442465753424657,140.0,0.6214285714285714,0.1510071942446043,145.0,0.5517241379310345,0.1590344827586206,121.0,0.4545454545454545,0.1590909090909091,126.0,0.3571428571428571,0.1851587301587301
3838,20260810,804,0.1791044776119403,0.5696517412935324,0.1378277153558052,0.0576551830344458,5.0,0.8,147.0,0.9251700680272108,0.1225170068027211,134.0,0.6044776119402985,0.1528358208955224,126.0,0.6190476190476191,0.1352380952380952,135.0,0.5703703703703704,0.1249629629629629,125.0,0.392,0.1313821138211382,137.0,0.2700729927007299,0.1605882352941176
3839,20260803,696,0.0689655172413793,0.300287356321839,0.1702014388489208,0.0703861067733306,5.0,0.2,94.0,0.5425531914893617,0.1562765957446808,122.0,0.3278688524590163,0.1677049180327869,126.0,0.3174603174603174,0.14952,107.0,0.2897196261682243,0.1610280373831775,128.0,0.25,0.175078125,119.0,0.1260504201680672,0.2084873949579831
3841,20260810,807,0.1957868649318463,0.6220570012391574,0.1676178660049627,0.0612182596417131,5.0,0.8,163.0,0.901840490797546,0.1465432098765432,140.0,0.6714285714285714,0.1679285714285714,138.0,0.6594202898550725,0.1684057971014493,125.0,0.64,0.1584799999999999,113.0,0.4424778761061947,0.1773451327433628,128.0,0.3125,0.1934375
3842,20260809,770,0.1857142857142857,0.548051948051948,0.1812743823146944,0.0665336340076758,5.0,0.4,146.0,0.8493150684931506,0.1572602739726027,128.0,0.625,0.1785826771653543,134.0,0.6044776119402985,0.172910447761194,130.0,0.5230769230769231,0.1964615384615384,137.0,0.3576642335766423,0.1767883211678832,95.0,0.2105263157894736,0.2192631578947368
3843,20260810,787,0.144853875476493,0.4485387547649301,0.1631974522292993,0.0643584151343428,5.0,0.2,129.0,0.8527131782945736,0.15453125,129.0,0.5426356589147286,0.1746511627906976,139.0,0.4820143884892086,0.1647482014388489,141.0,0.3617021276595745,0.1575886524822695,133.0,0.2781954887218045,0.1613533834586466,116.0,0.1551724137931034,0.1671304347826087
3845,20260805,648,0.2361111111111111,0.6141975308641975,0.1961919504643962,0.0712953152636878,5.0,0.6,146.0,0.863013698630137,0.1771232876712329,144.0,0.6458333333333334,0.2004861111111111,129.0,0.6201550387596899,0.1947286821705426,128.0,0.4921875,0.207890625,81.0,0.3950617283950617,0.2035,20.0,0.2,0.2105263157894736
3848,20260726,736,0.1508152173913043,0.5095108695652174,0.1486277173913043,0.0625381839290007,5.0,0.0,117.0,0.8376068376068376,0.1478632478632478,126.0,0.5555555555555556,0.148095238095238,116.0,0.6379310344827587,0.1356896551724138,110.0,0.4636363636363636,0.1495454545454545,128.0,0.3359375,0.142109375,139.0,0.2805755395683453,0.1658273381294964
3849,20260613,699,0.3490701001430615,0.6952789699570815,0.1318767908309455,0.0588091152809752,5.0,0.6,170.0,0.9470588235294116,0.122235294117647,153.0,0.6143790849673203,0.1455921052631578,141.0,0.6524822695035462,0.135177304964539,141.0,0.6737588652482269,0.1213475177304964,75.0,0.4933333333333333,0.1285333333333333,19.0,0.3684210526315789,0.1752631578947368
3850,20260805,724,0.1256906077348066,0.4461325966850828,0.1458367911479944,0.0614145015263121,5.0,0.2,101.0,0.7920792079207921,0.1423762376237624,125.0,0.488,0.14952,131.0,0.4961832061068702,0.1519083969465648,126.0,0.3809523809523809,0.132063492063492,146.0,0.3493150684931507,0.1358219178082192,95.0,0.1894736842105263,0.1702127659574468
3851,20260305,382,0.0968586387434555,0.2460732984293193,0.1756544502617801,0.072714502817428,5.0,0.0,50.0,0.54,0.1608,68.0,0.25,0.1688235294117647,74.0,0.3378378378378378,0.1506756756756757,66.0,0.2121212121212121,0.1772727272727272,62.0,0.0806451612903225,0.1751612903225806,62.0,0.0967741935483871,0.2237096774193548
3852,20260810,782,0.1572890025575447,0.4782608695652174,0.1682480818414322,0.0710723477088848,5.0,0.4,136.0,0.7573529411764706,0.1669117647058823,120.0,0.4833333333333333,0.1735833333333333,130.0,0.4846153846153846,0.1576923076923077,122.0,0.5,0.1695901639344262,142.0,0.3661971830985915,0.162112676056338,132.0,0.2803030303030303,0.180530303030303
3853,20260810,839,0.1954707985697258,0.5387365911799762,0.1866866028708134,0.0677696800452502,5.0,0.4,163.0,0.9202453987730062,0.1653086419753086,132.0,0.6590909090909091,0.1807575757575757,152.0,0.4802631578947368,0.1811842105263157,138.0,0.5072463768115942,0.1818382352941176,132.0,0.3409090909090909,0.205530303030303,122.0,0.221311475409836,0.2133606557377049
3854,20260810,805,0.2795031055900621,0.6596273291925466,0.138457711442786,0.0606995656195684,5.0,0.8,192.0,0.8541666666666666,0.1416145833333333,124.0,0.6612903225806451,0.1311382113821138,135.0,0.7333333333333333,0.1315555555555555,141.0,0.6524822695035462,0.1413475177304964,136.0,0.5,0.138235294117647,77.0,0.3376623376623376,0.1494805194805195
